steamId,publisher
907820,Two Bits Kid
50980,Big Fish Games
2224740,GameMill Entertainment
94620,Telltale
857680,Experiment 7
1127970,SuperGG.com
575940,Sungazer Software LLC
816490,Manic Hyena
1393410,DSGame
1811070,ChessBase GmbH
1853200,Team SNEED
2169120,Hosted Games
976900,Untold Tales
2149070,赤いトンボ
2149070,Shady Corner Games
2134560,Live Wire
404180,Dharker Studios
666730,Inexplicable Games
364050,Gamestorming
1603720,Growing Seeds
2615630,Aerosoft GmbH
468310,Hello There Games
207730,Just a Game
1843470,DDreams Games
2162780,Ureasoft
44690,SimBin
51000,Big Fish Games
1958600,SC Jogos
526490,MangaGamer
770070,eGames.com
717850,Zetsubou
810780,Kirisame Jump
570950,Neon Doctrine
481420,Phaser Lock Interactive
1821680,Unbalanced Equations
2377970,Travellin Cats
1732420,HappyHead Games
562250,Autarca
2307300,OTAKU Plan
1912340,LSJ Productions
1567000,Slava Bushuev
1080410,Streamline Media Group
269350,Organic Humans
1988100,Playmeow
591760,Milky Tea Studios
1265220,Gaming at Work
2601940,indie.io
629840,Krealit
644080,Spry Fox LLC
1899810,DreadXP
1242630,Vittorio Banfi
381880,IndieGala
570980,BigTapir Games
391260,Senpai Studios
16710,Missing Link Games
1222040,Active Games
942270,DLsite
502240,TGA Company LLC
369890,Diabolical Mind
468820,DrashVR LLC
2085360,Perfect Day Studio
886200,12B3
886200,Hawthorn Games
1017160,Numskull Games
1094720,Numskull Games
2009780,Avalon Digital
1041710,TKG Inc.
2562550,072 Project
752380,EvilCoGames
273590,Interplay Inc.
2171840,430Games
416240,Happy Polygon
817660,Starship Studio
1656820,BEEP
1461030,Digital Dreams Entertainment
2798600,NVLMaker
998220,DLsite
2803360,Holmgard Games
1156590,Abrams Studios
310850,Digital Furnace Games
2862430,Dieselmine
1698350,CarloC
1140130,Mind Leak
345750,Green Man Gaming Publishing
1960830,Shiravune
261680,Lupus Studios Limited
1673090,Pierre Vigier
611350,HFM Games
1464380,MadRock
1730080,Yogscast Games
1130560,Odooh Games
1966220,Unepic Games
307010,Rake in Grass
2026880,Torture Star Video
2129470,Paradox Arc
1619540,Keys to My Lockheart
2109640,HIKARI FIELD
536640,GamesCo
1591290,Revmatek
726000,Fullmetal Developer
1226970,Games Incubator
1226970,PlayWay S.A.
785840,ARES Inc.
584280,STICLI Games
298360,Studio Eres
660180,Gnioto VR
604170,onomatope*
604170,MiKandi Japan
1745170,Ota Mato
1117630,CatBellUnion
1117630,Mango Party
1373320,lamb of game
1202970,Plug In Digital
1154110,Belgerum
946650,Secret Base
1545290,SOFTSTAR ENTERTAINMENT
2025610,RB Wolf Games
1217380,Encore Software LLC.
2549760,AGHAMUS
574270,Artifex Mundi
1187600,T.F. Wright
331190,TURBOGUN
286200,Frogdice
272890,Fellow Traveller
1494500,Lukas Trötzmüller
1990590,OTAKU Plan
2170520,Aksys Games
1361670,Snowman
282620,"Bit Planet Games, LLC"
2272050,lovelygames
479100,Music Wars
1056610,Jesse Makkonen
490890,Sekai Project
785480,GTE Entertainment
785480,Nightdive Studios
298340,Jujubee S.A.
567290,SA Industry
3064420,MarcialART
1217190,飞天大胖喵
1301620,双叶小组
1301620,NVLMaker
1106140,Vencious Games
928520,Mango Party
2413570,Whiteleaf Studio
1485120,Cyberspline Games Inc
1004620,Blowfish Studios
257770,Space Bullet Dynamics Corporation
1302590,eGames.com
3040390,STP WORKS
1620520,Valkyrie Initiative
2245080,Octo Games
867180,IEVO
416830,Bishop Games
338190,Retrific
365020,Gua
2804510,画域互动
1929360,KIMIDORI SOFT
319470,Disparity Games
1074190,indienova
1074190,FHNBHJ
1212620,GirlGames
1974290,Handelabra Games Inc.
945160,Specialbit Studio
1056590,Huanlin Games
2630080,OnHit Developments
269330,Bedtime Digital Games
496640,SA Industry
2005090,Astrolabe Games
348240,DigitalEZ
972770,Seamount
361200,astragon Sales & Services GmbH
1449330,WASABI entertainment
1296290,KATNAPPE SP. Z O. O.
1296290,Sourena Game Studio
1314770,2P Games
1314770,Gamersky Games
1387580,terunon's Lab
1288760,Arik Games
1288760,WhisperGames
404820,Samuel Manier
952240,Image Power S.A.
952240,PlayWay S.A.
952240,HeartBeat Games
2547750,Polytale Games
1446480,MenZ Studio
812160,Akupara Games
2172510,Lovely Games
43500,Kalypso Media Digital
1647920,Big Sugar
1647920,East2West Games
1101260,AFBIK Studio
248270,Songquito UG
2591380,NekoNyan Ltd.
1266680,Green Tile Digital
355400,LLC Intenzibne
1081650,Lewa
591750,Team Gotham
1691420,insertdisc5
1477060,Volens Nolens Games
649190,Victory Lap Games
1569180,DeskClub Games
394870,Black Lime Studio
1521870,Old World Studios™
2399670,Pink Tea
252890,Frogwares
408280,Royal Troupe
762520,Artifex Mundi
1554220,Paleodev
790360,Not Yet
790360,Maple Whispering Limited
91800,NinjaBee
733300,GrabTheGames
671900,VM Games
417150,Visiontrick Media
210230,HeR Interactive
1558930,Secret Mode
836850,LeadFollow Games
1819180,WildSphere
389190,Psychic Software
389190,Goblin Portal
411560,Lazy Monday Ltd
1725640,Devcats
828660,Van der Veer Games
80350,Wadjet Eye Games
1671280,Steppe Hare Studio
1870150,方块游戏(CubeGame)
1870150,SOFTSTAR ENTERTAINMENT
1688100,751 Games
1688100,Mammorize
1837650,loonyware
580890,OddBird
1679700,No More 500
716380,tensixfour Digital
1169020,Darkling Room
264220,TawStudio Entertainment
434020,JE Software
1390010,Sokpop Collective
2573950,SuperWriter Games LLC
1849360,Avalon Digital
2008050,mc2games
2850310,VISUAL ARTS
97120,TimeGate Studios
2006470,Mistwall Studio
1869980,Frontwing USA
2113530,Corax_Studios
437420,Artifex Mundi
270790,Nival
1114830,Windforce
346140,Alawar Casual
2454890,Blank Dream Studios
294460,Reverb Triple XP
474980,"Oh, a Rock! Studios"
3013700,Ox Games
105300,Manic Game Studios
319850,Headup
839420,Regl Studios
1829420,Uneducated Game Studio
772290,Frostwood Interactive
37260,PlayFirst
636390,Robot Circus
509360,VRotein
1876460,Topping Palette
735350,Tonguç Bodur
577990,Interplay Entertainment Corp.
1183580,30 Parallel
1183580,LanguageNation
295490,Italic Pig Limited
2622260,SEEC Inc.
451310,Lightning Rod Games
449510,Akupara Games
108110,Little Green Men Games
2023880,AMATA K.K.
430020,RunServer
3029990,"Girls on Campus, from Freshmen to Faculty, All Fall for Me!"
739720,Lionsart
1152340,Might and Delight
262830,10tons Ltd
624270,EQ Studios
1999170,NPC Entertainment
12500,"D3Publisher of America, Inc."
1101790,Destructive Creations
1101790,DMM Games - Asia
1012030,Kagura Games
803980,Movie Games S.A.
312610,SNK CORPORATION
577690,Albino Moose Games
1141580,Matthew VanDevander
205610,Kalypso Media Digital
587450,"Urvogel Games, LLC"
1405470,Kagura Games
1574310,Netflix
1346070,Renderise
250050,Infinite Monkeys Entertainment Ltd.
2649970,FooxiedGames
2639100,HimitsuCP
685240,Emre Tanirgan
447290,ESDigital Games
1498140,RockGame S.A.
1494470,PQube
1843090,Chilla's Art
1269640,Fellow Traveller
783170,HeroCraft PC
561610,Milestone S.r.l.
415600,PiBoSo
944330,Ruffleneck
636450,Enhance
269650,Dreadlocks Ltd.
269650,Techland
269650,WhisperGames
1993150,烟水寒工作室
1993150,Paras Games
1608640,Super Rare Originals
964570,Drone Champions League
964570,THQ Nordic
290770,Over The Moon
732370,XD
1186040,Team17 Digital
811320,Hyperstrange
214360,SuperVillain Studios
1776970,HIKARI FIELD
2475490,CRITICAL REFLEX
314230,Elliptic Games
833360,Rafael Burgos
1587540,HeroCraft PC
1615290,Bad Vices Games
1658310,Mango Party
1658310,LewdLoco
1658310,Mango Party News
910830,Double Damage Games
1816570,万象皆春
363360,Iceberg Interactive
46500,Microids
885810,DANGEN Entertainment
449610,FDG Entertainment
1918040,Milkstone Studios
1257360,"INTI CREATES CO., LTD."
724250,Bliss Brain
1740300,Mooneye Studios
2392520,Eversim
261530,Serenity Forge
2678990,Doot
2678990,Wholesome Games Presents
634160,Falcon Development
1893820,League of Geeks
1652250,Yogscast Games
1652250,Gamersky Games
2903560,KOTAKE CREATE
2140650,Natsume Inc.
716490,Zachtronics
2319030,Plaisir Games
859340,Multiverse
1634150,Akupara Games
1634150,Akatsuki Taiwan Inc.
1277940,NekoNyan Ltd.
1277940,HIKARI FIELD
1836730,Greylock Studio
1597310,indie.io
1597310,Gamersky Games
380150,THE BROTHERHOOD
1420350,Team Fray
1420350,McLeodGaming
368390,Akupara Games
662960,SakuraGame
656240,Code}{atch
1782570,CreativeForge Games
1782570,PlayWay S.A.
559210,Laura Shigihara
1092430,Neat Corporation
520010,ShadowBrain Games
22180,Frictional Games
1952370,Paleo
1651960,Riot Forge
1328890,Kagura Games
1931730,Dear Villagers
1020340,"Harmonix Music Systems, Inc"
1619520,The Arcade Crew
1619520,Gamera Games
1569090,"Asobism.Co.,Ltd"
1262460,DDDimanN
1709900,asraworks
564050,Buddy Productions GmbH
2128480,Team Tetrapod
1445790,Secret Mode
1052990,Draknek & Friends
840010,Bitten Toast Games Inc.
307640,XGen Studios
58520,Cyanide Studios
298480,Evil Twin Artworks
6800,Kalypso Media Digital
204060,Capybara Games
1162650,Beijing Happy Entertainment Technology
1292690,Salamander Studios
1265800,Cyborn B.V.
229580,HyperSloth
340490,Pixellore Inc
2396240,Thunderful Publishing
2500750,Exbyte Studios
2453360,Mammorize
1318090,Zulubo Productions
852220,Duality Games
852220,PlayWay S.A.
852220,HeartBeat Games
2178330,Mango Party
2178330,Mango Party News
244870,2&30 Software
1723260,IndieArk
422900,Knuckle Cracker
215510,Reverb Publishing
465490,Maverick Games
853550,ThinMatrix
1338840,Lighthouse Games Studio
2051120,Milestone S.r.l.
658620,Frontwing USA
303290,MangaGamer
686260,Petroglyph
1775490,Tann
486310,Might and Delight
1072150,Zan_HedonDev
1402120,indie.io
955740,Sad Doge
843810,Perfect Day Studio
804010,Thunderful Publishing
765870,Assemble Entertainment
1444650,Haydee Interactive
1145960,Second Maze
1573720,Microids
1435010,WASABI entertainment
1079620,"I-Novae Studios, LLC"
289520,Fulqrum Publishing
1606340,Illwinter Game Design
1442430,BeardedBrothers.Games
1442430,Raccoons Studio
3035500,The Stranger
1060210,"NIS America, Inc."
1558830,3D Realms
1741040,Mango Party
455820,Spearhead Games
1924360,Versus Evil
1924360,tinyBuild
1245430,HypeTrain Digital
1089830,Milestone S.r.l.
736850,Klabater
914260,Room710Games
433170,IndieGala
957790,raptor lab
335070,Virtual Racing Industries Ltd.
1273440,OverDrift Crew
254440,Cherry Pop Games
666570,Armor Games Studios
664830,Ant.Karlov Games
674930,Kitfox Games
2653940,Bruner House
1189440,JAST USA
1189440,Kagura Games (Chinese Localization)
542050,Throughline Games
254200,Digital Tribe
1286710,Mason Lindroth
1823950,Future Friends Games
1823950,Quite OK Games
1136380,Ultimate Games S.A.
2529820,Chowbie
2078350,Outright Games Ltd.
898890,HandyGames
1889930,Interplay Entertainment Corp.
1159560,Milkstone Studios
1592750,Stove Powered Games
896440,Sedoc LLC
896440,GrabTheGames
2304660,Game-Labs
730050,Howling Moon Software
1160330,Digital Crafter
1160330,Light of Creators
1333910,Business Goose Studios
453750,Immersed Games
1306720,Hero Concept
1846460,Harvester Games
1075080,Outerloop Games
345430,Noostyche
964230,PROJECT YNP
209790,Cipher Prime Studios
369290,Big Fat Simulations Inc.
2248180,Studio Amateur
107300,Zeboyd Digital Entertainment LLC
438420,Infininigon games
12640,DTP Entertainment
1885690,Reverie Foundry
2882440,SHIGATAKE GAMES
704510,Nitrous Butterfly
748480,Cherry Kiss Games
264160,Waz Games
322680,Fulqrum Publishing
650220,Team17 Digital Ltd
706560,Kasey Ozymy
1078420,Sonoshee
897440,Kagura Games
645090,Quiet River
1802880,Newcore Games
1802880,Astrolabe Games
622460,DreamGate
2003050,G-DEVS.com
993790,Grey Alien Games
1341170,Starni Games
388320,iNK Stories
33620,Kalypso Media Digital
2176570,Mango Party
2176570,Mango Party News
467760,Shrimpcave Industries
1793260,Games Operators
1639080,Goblinz Publishing
1639080,"H2 Interactive Co., Ltd."
479330,UNBALANCE Corporation
438130,Sekai Project
2160360,Aaron McDevitt
1575520,Halfbrick Studios Pty Ltd
360640,Jetdogs Studios
1769980,Failbetter Games
1803390,KODgames
1648190,iolaCorp Studio
1448260,成都搜发互娱网络科技有限公司
1344740,HiFight
1015790,Kagura Games
640120,frecle
307230,Awesome Games Studio
577410,Kerberos Productions
259720,Sakura River Interactive
1524550,HOOK
415420,isTom Games Kft.
1813130,indie.io
1581800,0UP GAMES
1148560,Skyward Digital
626600,Ghostlight LTD
890570,Emir Games
589510,Yacht Club Games
946990,Fulqrum Publishing
1369720,Twin Sails Interactive
2317820,Keep Games
2757350,ALT Lab
871990,TB Games
1139870,Wild River Games
349320,Erotes Studio
1202310,Winged Cloud
322750,Alkemi
1888070,Kredyn
1888070,Shady Corner Games
1081560,DAWN STUDIO
1047220,worm club
1047220,SUPERHOT PRESENTS
1446350,Spiral Bound Interactive LLC
18300,Shorebound Studios
1132910,Assemble Entertainment
1184990,Hajime Doujin Circle
1310510,Bismuth Studio
527160,Pixel Edge Games
889710,aNCHOR Inc.
699740,Pathos Interactive
1412850,Skystone Games
587580,GreenerGames
2635350,GrabTheGames
2635350,UpgradePoint
2165620,FreeMind S.A.
2165620,PlayWay S.A.
542260,Moonworks
416000,SOEDESCO
37210,PlayFirst
306550,Mastertronic
366970,WayForward
335830,Blazing Griffin
1530,Introversion Software
238530,Andrew Morrish
962630,Iceberg Interactive
2115390,Nightmare Studios
279900,Wales Interactive
1585440,Alawar
1076550,SNK CORPORATION
566160,Quiet River
387370,Chondrite Games
265830,Nowhere Studios
288370,Born Ready Games
1373950,Two and a Half Studios
410710,Nightdive Studios
1644150,HUBLOTS
1644150,mirai works
234940,The Secret Experiment
901147,Interplay Inc.
1897650,indie.io
554750,Axis Games
1153430,Toffee Cafe
1044340,MojoTouch
1409530,Regal Pigeon
2450130,Octo Games
606510,Frontwing USA
1201830,Massive Galaxy Studios
485400,Modern Wolf
1797680,Studio Kit
329460,TreeFortress Games
771920,AURORA Games
1750570,Aggro Crab
303680,WildTangent
2372380,J8 Games
1461100,UPLAY Online
3009850,MDickie
471810,SMG Studio
272600,SFB Games
1395850,OTAKU Plan
2118250,Team Samoyed
1987980,Playmeow
1987980,ACG creator
1830620,HFTGames
328220,Quickfire Games
883130,Five Aces Publishing Ltd.
539670,Winged Cloud
743130,Cairn4
265810,PIXOWL INC.
962090,Plethora Project
788270,4 Dimension Games
1046660,Acram Digital
2986400,Arvus Games
418300,Hellbent Games
2180550,OTAKU Plan
1916270,1Thousand
947300,Edym Pixels
2111090,BUCK
2111090,Hawthorn Games
1198740,Finifugal Games
1398740,2P Games
1398740,Orca Layout
232970,HandyGames
1210110,Horny NPC Games
493720,Francois Roussel
1552080,Those Awesome Guys
1318740,Crytivo
417430,Microids
1195420,Green Man Gaming Publishing
2943280,Farlight Games
2401460,Whiteleaf Studio
63500,Atari
1140440,United Nations
1140440,Putin The Best
1140440,Ukrainian Bears
1241510,Randumb Studios
925930,Cyan Worlds Inc
925930,Ubisoft
1174400,JAST USA
2917350,Goblinz Publishing
2917350,Maple Whispering Limited
293240,30/30
668430,VertexBreakers
246980,Impromptu Games
1405790,Big Fan Games
1206600,Versus Evil
378690,Stumbling Cat
406170,StormCube Games
1171310,Narko Games
241240,Top Meadow
362090,Thylacine Studios LLC
811890,Ktulhu Solutions
1714580,Onion Games
949200,Iceberg Interactive
1046790,Secret Mode
955060,Normal Wholesome Games
2521630,Goblinz Publishing
2521630,IndieArk
714800,Sekai Project
264690,Greg Lobanov
335790,Chromosphere Games
341310,Senpai Studios
390290,Bulbware
420980,Dharker Studios
696140,Mad Mimic
2311680,Maticolotto
262750,Nine Dots Publishing
1079510,Decumanus Games
1099220,Alessandro Guzzo
2981590,PISHO
378270,Kazakov Oleg
375210,Particle Studios
1685730,Catthia Games
1228560,OneBlock
1210800,Borington
2715590,MYSTERY CROWN
1151670,Trend Redaktions- und Verlagsgesellschaft mbH
265870,Sherman3D
1750740,Dreamers Studio
1096720,Tranquility games
2562240,MoreMoto Games
327930,Ziggurat
2412490,JustTomcuk
2299130,BanzaiProject
2427950,Some Random Designing
1270980,SLGames
1261220,Magenta Factory
1019940,A. Strazhev
658140,Sol Press
639460,PlaySide VR
1006250,Dharker Studios
2992500,Lino Rabolini
2477950,夜喵
488590,Rank17
200410,"Bit Planet Games, LLC"
1048580,RainSoft
708970,Nerd Commando Game Studios
459350,Invisible Collective
544540,"Beijing Skyline Interaction Technology Co., Ltd."
378080,LifeSpark Entertainment
1266340,Grey Havens
1293540,indie.io
2072640,Gample
1346770,mirai works
1346770,OTAKU Plan
1804270,Thunderful Publishing
1771180,Self MADev
57800,Stickmen Studios
1488430,Fireline Games
1488430,Gamera Games
1133930,FM Studio
867050,Artifex Mundi
18400,Viva Media
333330,Beldarak Games
1229030,Colestia
1815440,Lawliet
1185680,Pureworks Japan 株式会社
1740070,Sokpop Collective
1346970,Zenox
2085510,Gamesforgames
2988290,LewdLoco
684000,Self
2202590,Castec Studios
1271080,piratecat games
1510580,GrabTheGames
1510580,WhisperGames
1509450,Sweet Potato Studio
1980980,3AM Studios
2487130,Octo Games
2300300,Assemble Entertainment
1508530,Big Shield Games
1733840,IzanagiGames
364810,Interplay Entertainment Corp.
326060,Dharker Studios
1513120,Themisian
1342080,Kagura Games
1909770,Yul
2377410,Kagura Games
504800,inkle Ltd
362380,House House
1760340,BIVAK LLC
2539520,AGaming+
2194700,Pirates Of The Digital Sea
1151130,Tall Troll Games
1151130,Hawthorn Games
473450,Adam DeLease
2097890,GameMill Entertainment
1247020,Green Man Gaming Publishing
