steamId,Accounting,Action,Adventure,Animation & Modeling,Audio Production,Casual,Design & Illustration,Early Access,Education,Game Development,Indie,Massively Multiplayer,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production
809490,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
809500,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
809530,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
809540,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
809580,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
809720,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
809730,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
809840,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
809850,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
809870,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
809880,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
809900,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
809950,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
810000,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
810040,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
810360,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
810460,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
810500,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
810510,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
810640,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
810660,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
810670,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
810770,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
810780,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
811070,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
811160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811270,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
811290,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
811320,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
811360,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
811550,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
811720,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
811870,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
811890,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
811950,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
812040,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
812070,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
812110,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812160,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
812410,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
812450,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
812550,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
812560,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
812580,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
812770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812840,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812870,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
812960,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
812980,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
813110,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
813230,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
813300,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
813450,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
813530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
813540,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
813630,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
813650,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
813700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
813930,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
814030,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814230,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
814300,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
814360,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
814400,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
814530,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
814540,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
814570,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
814580,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
814600,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
814610,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814620,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
814630,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814640,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
814650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
814680,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
814740,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
814900,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
815000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
815070,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
815080,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
815150,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
815210,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
815290,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
815390,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
815440,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815450,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
815540,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815550,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815560,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815570,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815580,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815780,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
815860,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
815950,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
816080,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
816150,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
816160,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
816180,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
816200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
816240,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
816250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
816270,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
816340,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
816430,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
816490,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
816630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816670,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
816710,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
816720,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
816840,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816990,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
817020,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
817110,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
817150,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
817160,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
817230,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
817250,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
817410,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
817460,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
817510,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
817620,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817630,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817640,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
817660,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
817680,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
817770,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
817840,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
817860,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
817950,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0
818030,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
818140,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
818210,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
818410,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
818440,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
818500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
818570,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
818580,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
818610,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
818800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818890,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
818940,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
818950,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
818960,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
819070,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819190,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
819230,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
819480,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
819550,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
819630,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
819650,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
819780,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
819870,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
820020,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
820240,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
820300,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
820380,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
820500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
820520,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
820530,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
820540,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
820600,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
820610,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
820620,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
820730,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
820760,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
820830,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
820910,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
821120,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
821180,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
821230,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
821250,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
821320,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
821370,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
821390,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
821410,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
821500,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
821520,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
821560,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
821640,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
821720,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821780,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
821820,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
821890,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
822040,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
822070,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
822150,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
822190,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
822460,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
822510,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
822530,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
822540,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822640,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
822650,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
822760,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
822830,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
822870,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
822900,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
822920,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
822930,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
822990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
823100,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
823230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
823340,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
823360,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
823370,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
823500,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
823580,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
823610,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0
823640,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
823800,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
823840,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
823910,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
823920,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
823940,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
824090,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
824190,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
824200,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
824270,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
824450,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
824470,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824600,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
824720,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
824760,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
824850,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
825000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
825060,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
825160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
825310,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
825320,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
825370,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
825500,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
825550,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
825610,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
825730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
826000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
826010,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
826030,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
826040,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
826050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826160,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
826370,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826380,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826420,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826430,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826460,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
826540,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
826600,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
826940,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
827000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
827050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
827100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827110,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827290,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
827330,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
827420,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
827450,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
827460,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
827590,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
827610,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
827640,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827780,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
827830,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
827880,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
827920,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
827940,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
828070,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
828150,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
828230,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
828320,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
828380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
828550,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
828580,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
828640,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
828660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
828740,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
828760,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
828890,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
828900,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
828910,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
828950,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
828960,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
829280,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
829630,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829660,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
829750,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
829780,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
829940,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
830370,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
830430,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
830490,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
830620,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
830750,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
830820,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
830980,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
831060,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
831070,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
831110,0,2,2,0,0,0,0,2,0,0,2,0,2,0,2,0,0,2,0,0
831120,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
831460,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
831470,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
831570,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
831650,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
831660,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831670,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
831720,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
831770,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
831790,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
832320,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
832360,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
832420,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
832470,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
832500,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
832540,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832610,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
832650,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
832680,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
832710,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
832720,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
832770,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
8330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833010,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
